订单ID,订单日期,邮寄方式,国家,地区,省/自治区,细分,类别,子类别,制造商,产品名称,数量,销售额,利润
A1003654,2016/5/8,一级,中国,中南,湖南,公司,技术,配件,贝尔金,"贝尔金 记忆卡, 耐用",3,"1,610",418 
A1003656,2016/5/8,标准级,中国,中南,广东,公司,办公用品,美术,Sanford,"Sanford 铅笔刀, 整包",1,24,-67 
A1003656,2016/5/8,标准级,中国,中南,广东,公司,办公用品,装订机,Wilson Jones,"Wilson Jones 装订机盖, 实惠",3,94,-11 
A1003653,2016/5/8,标准级,中国,华东,山东,小型企业,办公用品,信封,Cameo,"Cameo 外皮和封条, 回收",5,462,134 
A1003653,2016/5/8,标准级,中国,华东,山东,小型企业,办公用品,纸张,Eaton,"Eaton 信纸, 回收",1,210,103 
A1003655,2016/5/8,标准级,中国,华东,山东,消费者,办公用品,收纳具,Rogers,"Rogers 文件车, 蓝色",3,"1,982",20 
A1003653,2016/5/8,标准级,中国,华东,山东,小型企业,家具,书架,Dania,"Dania 墙角架, 黑色",7,"4,032",725 
A1003653,2016/5/8,标准级,中国,华东,山东,小型企业,技术,复印机,Hewlett,"Hewlett 墨水, 红色",4,"2,742",1124 
A1003655,2016/5/8,标准级,中国,华东,山东,消费者,技术,复印机,Hewlett,"Hewlett 墨水, 每套两件",2,833,-56 
A1003660,2016/5/8,二级,中国,中南,湖北,消费者,办公用品,系固件,Stockwell,"Stockwell 按钉, 每包 12 个",2,75,-38 
A1003660,2016/5/8,二级,中国,中南,湖北,消费者,办公用品,装订机,Wilson Jones,"Wilson Jones 装订机盖, 实惠",1,31,-4 
A1003658,2016/5/8,标准级,中国,中南,广东,消费者,办公用品,信封,GlobeWeis,"GlobeWeis 商业信封, 红色",7,682,238 
A1003658,2016/5/8,标准级,中国,中南,广东,消费者,办公用品,纸张,Green Bar,"Green Bar 信纸, 回收",2,451,144 
A1003659,2016/5/8,标准级,中国,中南,河南,消费者,技术,设备,柯尼卡,"柯尼卡 喷墨打印机, 耐用",13,"19,023",9129 
A1003661,2016/5/8,标准级,中国,中南,河南,公司,办公用品,收纳具,Tenex,"Tenex 锁柜, 蓝色",6,"5,716",2858 
A1003661,2016/5/8,标准级,中国,中南,河南,公司,办公用品,装订机,Wilson Jones,"Wilson Jones 装订机, 实惠",3,182,40 
A1003652,2016/5/8,标准级,中国,中南,广西,消费者,办公用品,装订机,Acco,"Acco 装订机, 透明",4,164,-109 
A1003652,2016/5/8,标准级,中国,中南,广西,消费者,技术,复印机,Brother,"Brother 传真复印机, 红色",6,"3,187",-425 
A1003662,2016/5/9,二级,中国,东北,吉林,小型企业,技术,配件,Memorex,"Memorex 闪存驱动器, 耐用",3,415,33 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,办公用品,器具,Breville,"Breville 咖啡研磨机, 银色",2,351,-181 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,办公用品,器具,Hamilton Beach,"Hamilton Beach 炉灶, 白色",5,"7,567",-2270 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,办公用品,收纳具,Eldon,"Eldon 盒, 工业",5,251,48 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,办公用品,系固件,Stockwell,"Stockwell 订书钉, 整包",1,30,4 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,办公用品,纸张,Eaton,"Eaton 信纸, 优质",5,"1,054",442 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,办公用品,装订机,Wilson Jones,"Wilson Jones 装订机, 回收",2,75,-5 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,家具,椅子,Novimex,"Novimex 沙滩椅, 红色",3,386,0 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,家具,用具,Eldon,"Eldon 分层置放架, 耐用",4,320,-53 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,技术,电话,苹果,"苹果 信号增强器, 混合尺寸",2,781,-39 
A1003670,2016/5/11,当日,中国,东北,辽宁,消费者,技术,设备,松下,"松下 收据打印机, 白色",3,"1,002",-652 
A1003667,2016/5/11,一级,中国,中南,广东,小型企业,办公用品,标签,Hon,"Hon 可去除的标签, 白色",3,144,5 
A1003667,2016/5/11,一级,中国,中南,广东,小型企业,办公用品,纸张,Enermax,"Enermax 信纸, 优质",3,659,198 
A1003667,2016/5/11,一级,中国,中南,广东,小型企业,家具,用具,Eldon,"Eldon 灯泡, 黑色",5,588,258 
A1003663,2016/5/11,一级,中国,西南,重庆,消费者,技术,复印机,夏普,"夏普 传真复印机, 每套两件",2,"1,259",94 
A1003671,2016/5/11,二级,中国,东北,黑龙江,消费者,办公用品,收纳具,Tenex,"Tenex 文件车, 单宽度",5,"3,130",532 
A1003664,2016/5/11,二级,中国,中南,湖南,公司,技术,电话,摩托罗拉,"摩托罗拉 办公室电话机, 混合尺寸",3,"1,045",167 
A1003666,2016/5/11,标准级,中国,东北,辽宁,消费者,办公用品,系固件,Accos,"Accos 按钉, 整包",3,122,-41 
A1003665,2016/5/11,二级,中国,中南,广东,公司,办公用品,系固件,Advantus,"Advantus 橡皮筋, 金属",3,234,7 
A1003665,2016/5/11,二级,中国,中南,广东,公司,办公用品,装订机,Ibico,"Ibico 标签, 回收",2,87,22 
A1003668,2016/5/11,二级,中国,华东,上海,小型企业,办公用品,标签,Harbour Creations,"Harbour Creations 合法证物标签, 白色",4,204,4 
A1003668,2016/5/11,二级,中国,华东,上海,小型企业,办公用品,美术,Boston,"Boston 荧光笔, 整包",3,268,3 
A1003665,2016/5/11,二级,中国,中南,广东,公司,家具,书架,Safco,"Safco 柜, 白色",5,"3,998",400 
A1003669,2016/5/11,标准级,中国,中南,广东,公司,办公用品,用品,Elite,"Elite 剪刀, 钢",6,614,49 
A1003669,2016/5/11,标准级,中国,中南,广东,公司,办公用品,用品,Fiskars,"Fiskars 修剪器, 工业",4,820,41 
A1003669,2016/5/11,标准级,中国,中南,广东,公司,办公用品,纸张,Green Bar,"Green Bar 信纸, 回收",2,451,144 
A1003679,2016/5/12,当日,中国,华东,福建,小型企业,技术,复印机,Brother,"Brother 传真复印机, 彩色",2,"1,801",684 
A1003679,2016/5/12,当日,中国,华东,福建,小型企业,技术,配件,贝尔金,"贝尔金 记忆卡, 耐用",1,537,139 
A1003673,2016/5/12,二级,中国,华东,江苏,消费者,办公用品,器具,Cuisinart,"Cuisinart 搅拌机, 白色",7,"1,277",-362 
A1003673,2016/5/12,二级,中国,华东,江苏,消费者,办公用品,系固件,Advantus,"Advantus 按钉, 金属",3,122,-18 
A1003673,2016/5/12,二级,中国,华东,江苏,消费者,办公用品,美术,BIC,"BIC 记号笔, 混合尺寸",2,55,-177 
A1003673,2016/5/12,二级,中国,华东,江苏,消费者,办公用品,美术,Sanford,"Sanford 荧光笔, 整包",5,75,-165 
A1003676,2016/5/12,标准级,中国,中南,湖南,小型企业,办公用品,信封,Jiffy,"Jiffy 外皮和封条, 每套 50 个",2,187,82 
A1003677,2016/5/12,标准级,中国,华东,山东,消费者,办公用品,系固件,Stockwell,"Stockwell 橡皮筋, 每包 12 个",2,89,-54 
A1003677,2016/5/12,标准级,中国,华东,山东,消费者,办公用品,装订机,Ibico,"Ibico 打孔机, 回收",2,173,-64 
A1003681,2016/5/12,标准级,中国,东北,黑龙江,消费者,办公用品,装订机,Ibico,"Ibico 孔加固材料, 实惠",5,163,1 
A1003683,2016/5/12,标准级,中国,华东,上海,公司,技术,电话,三星,"三星 智能手机, 整包",4,"1,381",-783 
A1003672,2016/5/12,标准级,中国,中南,广东,小型企业,技术,配件,SanDisk,"SanDisk 键区, 实惠",1,258,98 
A1003677,2016/5/12,标准级,中国,华东,山东,消费者,技术,设备,松下,"松下 电话, 红色",3,689,-58 
A1003674,2016/5/12,标准级,中国,中南,广东,公司,办公用品,标签,Harbour Creations,"Harbour Creations 运输标签, 红色",2,105,21 
A1003674,2016/5/12,标准级,中国,中南,广东,公司,办公用品,纸张,SanDisk,"SanDisk 信纸, 回收",3,677,68 
A1003674,2016/5/12,标准级,中国,中南,广东,公司,家具,书架,Sauder,"Sauder 搁架, 金属",5,"4,528",634 
A1003674,2016/5/12,标准级,中国,中南,广东,公司,家具,椅子,Harbour Creations,"Harbour Creations 扶手椅, 黑色",3,"5,937",1979 
A1003680,2016/5/12,标准级,中国,中南,河南,小型企业,技术,复印机,夏普,"夏普 墨水, 数字化",1,579,104 
A1003680,2016/5/12,标准级,中国,中南,河南,小型企业,技术,设备,松下,"松下 卡片打印机, 耐用",1,812,276 
A1003675,2016/5/12,标准级,中国,华东,山东,小型企业,家具,椅子,Office Star,"Office Star 凳子, 每套两件",3,"1,480",-790 
A1003682,2016/5/12,标准级,中国,华东,上海,公司,技术,电话,三星,"三星 充电器, 混合尺寸",2,"3,578",298 
A1003678,2016/5/12,标准级,中国,东北,辽宁,小型企业,技术,设备,柯尼卡,"柯尼卡 卡片打印机, 耐用",5,"4,090",245 
A1003687,2016/5/13,二级,中国,华东,江苏,公司,办公用品,收纳具,Smead,"Smead 文件车, 单宽度",4,"2,397",791 
A1003687,2016/5/13,二级,中国,华东,江苏,公司,办公用品,收纳具,Tenex,"Tenex 文件车, 蓝色",11,"6,885",550 
A1003687,2016/5/13,二级,中国,华东,江苏,公司,办公用品,系固件,Stockwell,"Stockwell 夹子, 整包",7,377,-44 
A1003691,2016/5/13,标准级,中国,华东,山东,公司,办公用品,标签,Hon,"Hon 合法证物标签, 耐用",5,263,76 
A1003685,2016/5/13,标准级,中国,华北,天津,消费者,办公用品,纸张,SanDisk,"SanDisk 信纸, 多色",2,465,125 
A1003686,2016/5/13,标准级,中国,中南,河南,消费者,办公用品,标签,Novimex,"Novimex 合法证物标签, 耐用",5,253,50 
A1003691,2016/5/13,标准级,中国,华东,山东,公司,家具,椅子,Harbour Creations,"Harbour Creations 摇椅, 每套两件",3,"1,254",-84 
A1003691,2016/5/13,标准级,中国,华东,山东,公司,家具,椅子,Novimex,"Novimex 沙滩椅, 每套两件",3,405,-20 
A1003684,2016/5/13,二级,中国,西南,云南,消费者,办公用品,系固件,Stockwell,"Stockwell 回形针, 每包 12 个",1,60,2 
A1003689,2016/5/13,标准级,中国,西北,陕西,消费者,办公用品,纸张,SanDisk,"SanDisk 羊皮纸, 多色",2,169,18 
A1003690,2016/5/13,二级,中国,华北,河北,消费者,家具,用具,Advantus,"Advantus 相框, 一包多件",5,743,-298 
A1003688,2016/5/13,标准级,中国,华东,福建,公司,技术,配件,Enermax,"Enermax 记忆卡, 实惠",4,"1,281",-257 
A1003699,2016/5/14,一级,中国,中南,湖南,公司,办公用品,纸张,施乐,"施乐 备忘录便条, 回收",5,314,37 
A1003698,2016/5/14,二级,中国,中南,广东,公司,办公用品,系固件,Stockwell,"Stockwell 橡皮筋, 每包 12 个",4,298,12 
A1003692,2016/5/14,一级,中国,华东,福建,消费者,办公用品,收纳具,Rogers,"Rogers 盒, 单宽度",2,224,9 
A1003696,2016/5/14,一级,中国,西南,重庆,消费者,办公用品,美术,Sanford,"Sanford 钢笔, 混合尺寸",2,27,-81 
A1003699,2016/5/14,一级,中国,中南,湖南,公司,家具,椅子,Novimex,"Novimex 折叠椅, 可调",2,712,308 
A1003698,2016/5/14,二级,中国,中南,广东,公司,家具,椅子,Office Star,"Office Star 椅垫, 黑色",3,799,248 
A1003698,2016/5/14,二级,中国,中南,广东,公司,技术,配件,Memorex,"Memorex 记忆卡, 可编程",5,"2,421",944 
A1003701,2016/5/14,标准级,中国,西南,云南,公司,办公用品,纸张,Eaton,"Eaton 计划信息表, 多色",3,308,77 
A1003693,2016/5/14,标准级,中国,华东,山东,消费者,办公用品,收纳具,Fellowes,"Fellowes 锁柜, 单宽度",2,"1,935",755 
A1003701,2016/5/14,标准级,中国,西南,云南,公司,技术,复印机,佳能,"佳能 墨水, 每套两件",4,"2,747",988 
A1003697,2016/5/14,标准级,中国,西南,重庆,小型企业,办公用品,收纳具,Fellowes,"Fellowes 盘, 蓝色",5,"1,339",307 
A1003694,2016/5/14,标准级,中国,中南,河南,小型企业,办公用品,美术,Sanford,"Sanford 铅笔刀, 蓝色",3,289,-8 
A1003695,2016/5/14,标准级,中国,华北,河北,消费者,办公用品,收纳具,Rogers,"Rogers 文件夹, 单宽度",5,717,207 
A1003694,2016/5/14,标准级,中国,中南,河南,小型企业,家具,书架,Bush,"Bush 搁架, 黑色",2,"1,611",467 
A1003695,2016/5/14,标准级,中国,华北,河北,消费者,技术,电话,思科,"思科 耳机, 混合尺寸",5,"2,130",298 
A1003695,2016/5/14,标准级,中国,华北,河北,消费者,技术,配件,罗技,"罗技 闪存驱动器, 可编程",2,299,60 
A1003700,2016/5/14,标准级,中国,华北,河北,公司,技术,电话,三星,"三星 充电器, 蓝色",3,"8,906",1425 
A1003710,2016/5/15,一级,中国,华东,上海,消费者,办公用品,装订机,Avery,"Avery 孔加固材料, 回收",4,53,-23 
A1003705,2016/5/15,一级,中国,东北,辽宁,公司,家具,书架,Bush,"Bush 柜, 金属",2,800,-200 
A1003705,2016/5/15,一级,中国,东北,辽宁,公司,技术,复印机,惠普,"惠普 传真机, 红色",1,835,-14 
A1003705,2016/5/15,一级,中国,东北,辽宁,公司,技术,配件,Enermax,"Enermax 路由器, 耐用",12,"8,687",-5502 
A1003711,2016/5/15,二级,中国,华东,福建,公司,办公用品,用品,Fiskars,"Fiskars 尺子, 钢",7,271,-14 
A1003711,2016/5/15,二级,中国,华东,福建,公司,家具,椅子,Harbour Creations,"Harbour Creations 凳子, 每套两件",7,"3,574",-179 
A1003709,2016/5/15,标准级,中国,中南,湖南,公司,办公用品,用品,Kleencut,"Kleencut 开信刀, 钢",1,123,7 
A1003707,2016/5/15,标准级,中国,华东,山东,公司,办公用品,装订机,Wilson Jones,"Wilson Jones 孔加固材料, 实惠",8,169,40 
A1003708,2016/5/15,标准级,中国,中南,广东,消费者,办公用品,收纳具,Fellowes,"Fellowes 文件车, 蓝色",7,"4,485",89 
A1003704,2016/5/15,标准级,中国,华北,天津,消费者,家具,书架,宜家,"宜家 柜, 白色",5,"2,029",-102 
A1003709,2016/5/15,标准级,中国,中南,湖南,公司,技术,电话,诺基亚,"诺基亚 耳机, 蓝色",1,341,102 
A1003707,2016/5/15,标准级,中国,华东,山东,公司,技术,配件,贝尔金,"贝尔金 鼠标, 回收",8,"1,438",661 
A1003704,2016/5/15,标准级,中国,华北,天津,消费者,技术,电话,苹果,"苹果 耳机, 蓝色",2,410,-69 
A1003703,2016/5/15,标准级,中国,华东,山东,公司,办公用品,系固件,Stockwell,"Stockwell 回形针, 混合尺寸",1,53,22 
A1003703,2016/5/15,标准级,中国,华东,山东,公司,家具,椅子,Safco,"SAFCO 椅垫, 红色",5,"1,256",153 
A1003702,2016/5/15,标准级,中国,东北,黑龙江,消费者,办公用品,标签,Harbour Creations,"Harbour Creations 有色标签, 红色",6,356,35 
A1003702,2016/5/15,标准级,中国,东北,黑龙江,消费者,办公用品,标签,Hon,"Hon 可去除的标签, 可调",3,114,53 
A1003702,2016/5/15,标准级,中国,东北,黑龙江,消费者,办公用品,标签,Novimex,"Novimex 可去除的标签, 白色",4,184,77 
A1003706,2016/5/15,标准级,中国,华东,山东,消费者,办公用品,信封,Ames,"Ames 外皮和封条, 红色",3,311,134 
A1003706,2016/5/15,标准级,中国,华东,山东,消费者,办公用品,信封,GlobeWeis,"GlobeWeis 外皮和封条, 每套 50 个",2,200,12 
A1003706,2016/5/15,标准级,中国,华东,山东,消费者,办公用品,信封,GlobeWeis,"GlobeWeis 邮寄品, 每套 50 个",4,720,50 
A1003702,2016/5/15,标准级,中国,东北,黑龙江,消费者,家具,用具,Advantus,"Advantus 分层置放架, 黑色",5,615,209 
A1003702,2016/5/15,标准级,中国,东北,黑龙江,消费者,家具,用具,Advantus,"Advantus 门挡, 耐用",3,589,71 
A1003702,2016/5/15,标准级,中国,东北,黑龙江,消费者,家具,用具,Advantus,"Advantus 闹钟, 黑色",6,"1,439",14 
A1003702,2016/5/15,标准级,中国,东北,黑龙江,消费者,家具,用具,Eldon,"Eldon 灯泡, 黑色",5,588,258 
A1003702,2016/5/15,标准级,中国,东北,黑龙江,消费者,技术,电话,三星,"三星 充电器, 整包",4,"11,876",3207 
A1003712,2016/5/16,二级,中国,中南,广东,公司,办公用品,系固件,Advantus,"Advantus 订书钉, 整包",9,274,-78 
A1003714,2016/5/16,标准级,中国,中南,湖南,公司,办公用品,信封,Jiffy,"Jiffy 局间信封, 红色",6,"1,399",83 
A1003714,2016/5/16,标准级,中国,中南,湖南,公司,办公用品,纸张,Enermax,"Enermax 笔记本, 回收",1,133,58 
A1003714,2016/5/16,标准级,中国,中南,湖南,公司,办公用品,装订机,Wilson Jones,"Wilson Jones 打孔机, 耐用",2,275,127 
A1003712,2016/5/16,二级,中国,中南,广东,公司,技术,设备,爱普生,"爱普生 卡片打印机, 红色",4,"1,872",281 
A1003713,2016/5/16,标准级,中国,华北,河北,公司,办公用品,收纳具,Rogers,"Rogers 文件夹, 蓝色",3,430,206 
A1003715,2016/5/16,标准级,中国,西北,甘肃,公司,办公用品,收纳具,Rogers,"Rogers 盘, 单宽度",2,576,230 
A1003713,2016/5/16,标准级,中国,华北,河北,公司,技术,复印机,惠普,"惠普 墨水, 数字化",3,"1,797",701 
A1003719,2016/5/18,一级,中国,东北,黑龙江,小型企业,家具,椅子,Harbour Creations,"Harbour Creations 扶手椅, 每套两件",3,"6,662",1265 
A1003721,2016/5/18,标准级,中国,东北,辽宁,公司,办公用品,纸张,SanDisk,"SanDisk 计划信息表, 优质",1,111,25 
A1003722,2016/5/18,二级,中国,华东,福建,消费者,办公用品,标签,Novimex,"Novimex 可去除的标签, 白色",3,138,58 
A1003722,2016/5/18,二级,中国,华东,福建,消费者,办公用品,装订机,Ibico,"Ibico 装订机, 回收",3,222,71 
A1003723,2016/5/18,标准级,中国,华东,福建,消费者,家具,椅子,Harbour Creations,"Harbour Creations 折叠椅, 黑色",2,535,-232 
A1003718,2016/5/18,二级,中国,东北,黑龙江,小型企业,办公用品,器具,Cuisinart,"Cuisinart 冰箱, 白色",2,"4,613",461 
A1003716,2016/5/18,标准级,中国,东北,黑龙江,消费者,办公用品,信封,Cameo,"Cameo 局间信封, 每套 50 个",3,664,252 
A1003720,2016/5/18,标准级,中国,东北,黑龙江,消费者,办公用品,器具,Hoover,"Hoover 搅拌机, 银色",7,"3,199",1023 
A1003716,2016/5/18,标准级,中国,东北,黑龙江,消费者,办公用品,用品,Acme,"Acme 修剪器, 工业",3,388,-71 
A1003717,2016/5/18,标准级,中国,东北,吉林,消费者,办公用品,信封,Kraft,"Kraft 邮寄品, 银色",2,374,82 
A1003717,2016/5/18,标准级,中国,东北,吉林,消费者,办公用品,标签,Hon,"Hon 合法证物标签, 白色",5,253,7 
A1003717,2016/5/18,标准级,中国,东北,吉林,消费者,办公用品,装订机,Avery,"Avery 打孔机, 透明",3,383,137 
A1003717,2016/5/18,标准级,中国,东北,吉林,消费者,办公用品,装订机,Wilson Jones,"Wilson Jones 装订机, 实惠",3,182,40 
A1003716,2016/5/18,标准级,中国,东北,黑龙江,消费者,家具,书架,宜家,"宜家 墙角架, 黑色",2,697,-337 
A1003717,2016/5/18,标准级,中国,东北,吉林,消费者,家具,椅子,Safco,"SAFCO 沙滩椅, 红色",3,692,339 
A1003716,2016/5/18,标准级,中国,东北,黑龙江,消费者,技术,配件,Enermax,"Enermax 鼠标, 可编程",7,819,-465 
A1003728,2016/5/19,当日,中国,东北,黑龙江,消费者,技术,配件,贝尔金,"贝尔金 记忆卡, 可编程",3,977,-98 
A1003734,2016/5/19,一级,中国,华东,福建,公司,家具,书架,Safco,"Safco 柜, 白色",3,"2,399",240 
